,title,place,communityName,unit_price,total_price,room,area
16668,2014年次新公寓有煤气+5楼带空中花园+楼下商场,福田区,京基滨河时代,72278.0,450.0,1室1厅,62.26平米
16669,红本在手，诚心出售，南向朝花园大两房，,福田区,花好园,70445.0,460.0,2室1厅,65.3平米
16670,花好园 1室1厅 280万,福田区,花好园,66778.0,280.0,1室1厅,41.93平米
16671,京基滨河时代 1室1厅 360万,福田区,京基滨河时代,83045.0,360.0,1室1厅,43.35平米
16672,泰然广场 3室2厅 530万,福田区,泰然广场,54640.0,530.0,3室2厅,97平米
16673,居家安静，两房，采光通风都不错。,福田区,万科金域蓝湾二期,74141.0,580.0,2室1厅,78.23平米
16674,泰然广场 2室2厅 420万,福田区,泰然广场,52500.0,420.0,2室2厅,80平米
16675,万科护航，可观海上明月，可赏落日余晖。,福田区,万科金域蓝湾二期,78576.0,600.0,2室1厅,76.36平米
16676,轻奢，舒适，高层，好房与君共鉴,福田区,京基滨河时代,77358.0,520.0,2室2厅,67.22平米
16677,满两年，业主诚售，新精装修，户型格局通透,福田区,金海湾花园,76579.0,820.0,3室1厅,107.08平米
16678,房社区配套齐全，高层南向通风，白看海景，夜观香港,福田区,鸿景湾名苑,67563.0,900.0,4室1厅,133.21平米
16679,方正大3房 南北通透 满五年 红本在手 业主诚心卖,福田区,红旗岭,57447.0,530.0,3室2厅,92.26平米
16680,碧海红树园 4室1厅 1150万,福田区,碧海红树园,68970.0,1150.0,4室1厅,166.74平米
16681,"厅出阳台，通透性好，优质采光，安静宜居,",福田区,泰然广场,55556.0,540.0,3室2厅,97.2平米
16682,碧海红树园，越式大四房，看海景 精装修,福田区,碧海红树园,72030.0,1130.0,4室1厅,156.88平米
16683,花好园的单间，价格便宜，业主诚心卖,福田区,花好园,60859.0,190.0,1室0厅,31.22平米
16684,花好园 2室1厅 430万,福田区,花好园,70205.0,430.0,2室1厅,61.25平米
16685,万科金域蓝湾一期 4室2厅 1490万,福田区,万科金域蓝湾一期,94448.0,1490.0,4室2厅,157.76平米
16686,面朝大海，春暖花开，海景房等君鉴赏,福田区,京基滨河时代,80842.0,530.0,2室1厅,65.56平米
16687,花好园 3室2厅 500万,福田区,花好园,71003.0,500.0,3室2厅,70.42平米
16688,高层南向看海景，视野开阔，车位充足,福田区,碧海红树园,80317.0,1260.0,4室1厅,156.88平米
16689,花好园 2室1厅 415万,福田区,花好园,68078.0,415.0,2室1厅,60.96平米
16690,海上生明月，天涯共此时。全新装修正南向高层海景三房,福田区,万科金域蓝湾一期,84434.0,780.0,3室2厅,92.38平米
16691,花好园 1室0厅 190万,福田区,花好园,60859.0,190.0,1室0厅,31.22平米
16692,公路局宿舍新洲小区 3室2厅 450万,福田区,公路局宿舍新洲小区,55943.0,450.0,3室2厅,80.44平米
16693,新洲大厦 4室2厅 470万,福田区,新洲大厦,43195.0,470.0,4室2厅,108.81平米
16694,公务员小区，南北通正规3房，看小区花园，红本在手！,福田区,锦河苑,63000.0,630.0,3室2厅,100平米
16695,70年产权商务公寓，民水民电，复式两层，买一层送一层,福田区,嘉葆润金座,83917.0,300.0,2室1厅,35.75平米
16696,新洲位置很好的方正两房 客厅出阳台 品牌物业楼龄较新,福田区,绿景新洋房,64163.0,480.0,2室1厅,74.81平米
16697,沙尾地铁口 带花园安静三房 福田住宅区,福田区,祥云天都世纪大厦,64671.0,620.0,3室2厅,95.87平米
16698,此房是小区里南向的一房，比较少见，装修很好,福田区,祥云天都世纪大厦,56541.0,220.0,1室0厅,38.91平米
16699,嘉葆润金座 2室1厅 390万,福田区,嘉葆润金座,78298.0,390.0,2室1厅,49.81平米
16700,地铁口精装两房 业主诚意出售 住家温馨舒适,福田区,祥云天都世纪大厦,54891.0,468.0,2室1厅,85.26平米
16701,满五年唯一住宅，精装修，楼下家乐福，沙尾地铁口,福田区,祥云天都世纪大厦,56571.0,195.0,1室0厅,34.47平米
16702,近会展  复式Loft  70年公寓  采光充足,福田区,嘉葆润金座,83917.0,300.0,2室1厅,35.75平米
16703,本部三房，南北双阳台熊猫户型，价格笋，欢迎咨询,福田区,园岭新村,85571.0,730.0,3室2厅,85.31平米
16704,看高尔夫景看海景精装一房 可改2房 居住舒适安静,南山区,侨城馨苑,61581.0,385.0,1室1厅,62.52平米
16705,地铁口 湾畔 户型方正实用 满二 装修保养好 采光通透,南山区,中海深圳湾畔花园,81038.0,600.0,2室1厅,74.04平米
16706,华晖云门15年次新房，品质社区，车位充足，业主诚心卖,南山区,华晖云门,91629.0,810.0,3室2厅,88.4平米
16707,水木丹华 3室2厅 710万,南山区,水木丹华,79437.0,710.0,3室2厅,89.38平米
16708,华晖云门 3室2厅 770万,南山区,华晖云门,92951.0,770.0,3室2厅,82.84平米
16709,德意名居一期 3室2厅 995万,南山区,德意名居一期,77499.0,995.0,3室2厅,128.39平米
16710,塘朗山下博林天瑞大四房 看山景观 身份的象征,南山区,博林天瑞,94042.0,1400.0,4室2厅,148.87平米
16711,宝能城 4室2厅 1460万,南山区,宝能城,110523.0,1460.0,4室2厅,132.1平米
16712,南国丽城 3室2厅 650万,南山区,南国丽城,71500.0,650.0,3室2厅,90.91平米
16713,桑泰丹华 2室2厅 600万,南山区,桑泰丹华,74730.0,600.0,2室2厅,80.29平米
16714,博林天瑞 4室2厅 1350万,南山区,博林天瑞,91340.0,1350.0,4室2厅,147.8平米
16715,留仙洞总部基地 纯复试五房 三阳台 位置安静 交易快,南山区,学子荔园,57095.0,680.0,5室2厅,119.1平米
16716,宝能城花园东区 8月精装修交楼 赠送多 高楼层 视野好,南山区,宝能城,100596.0,760.0,3室1厅,75.55平米
16717,西丽湖度假村 3室2厅 445万,南山区,西丽湖度假村,51823.0,445.0,3室2厅,85.87平米
16718,西丽大学城，品质小区，精装三房,南山区,博林天瑞,97503.0,820.0,3室2厅,84.1平米
16719,德意名居一期 1室0厅 200万,南山区,德意名居一期,60405.0,200.0,1室0厅,33.11平米
16720,南国丽城小三房 朝南向 近地铁站 满五年,南山区,南国丽城,67350.0,618.0,3室2厅,91.76平米
16721,桑泰丹华 3室2厅 610万,南山区,桑泰丹华,69771.0,610.0,3室2厅,87.43平米
16722,满五红本，实用两房，户型改动合理，宜住家,南山区,学子荔园,51736.0,313.0,2室2厅,60.5平米
16723,大学城 宝能城花园 精装 赠送多  美好生活如期而至,南山区,宝能城,100377.0,1520.0,5室2厅,151.43平米
16724,地铁5号线留仙洞站 花园社区，朝南看花园 带飘窗,南山区,学子荔园,56069.0,170.0,1室0厅,30.32平米
16725,复式实用两房，可改三房 ，朝南，采光好,南山区,学子荔园,67352.0,400.0,2室2厅,59.39平米
16726,博林天瑞 3室2厅 998万,南山区,博林天瑞,88901.0,998.0,3室2厅,112.26平米
16727,满五唯一税费少 中间位置视野开阔 南向采光好,南山区,南国丽城,66045.0,665.0,3室2厅,100.69平米
16728,博林天瑞 4室2厅 1450万,南山区,博林天瑞,82481.0,1450.0,4室2厅,175.8平米
16729,宝能城东区 12月精装交房 赠送多 5房三代同堂 视野好,南山区,宝能城,99914.0,1510.0,5室2厅,151.13平米
16730,南国丽城 3室2厅 590万,南山区,南国丽城,63895.0,590.0,3室2厅,92.34平米
16731,博林天瑞 3室2厅 1150万,南山区,博林天瑞,91532.0,1150.0,3室2厅,125.64平米
16732,学子荔园 1室0厅 155万,南山区,学子荔园,54810.0,155.0,1室0厅,28.28平米
16733,南国丽城 2室2厅 470万,南山区,南国丽城,60458.0,470.0,2室2厅,77.74平米
16734,西湖林语 4室2厅 825万,南山区,西湖林语,76816.0,825.0,4室2厅,107.4平米
16735,学子荔园 1室0厅 160万,南山区,学子荔园,51021.0,160.0,1室0厅,31.36平米
16736,地铁口物业，户型结构好，朝南高楼层景观好,南山区,侨城豪苑二期,65536.0,510.0,2室2厅,77.82平米
16737,祥棋花园低密度  环境好  满两年 税费少,南山区,祥祺花园,62132.0,580.0,3室1厅,93.35平米
16738,业主诚心卖、需要换房。靠谱签约。一房一厅标准户型,南山区,侨城豪苑二期,79937.0,300.0,1室1厅,37.53平米
16739,侨城馨苑 1室1厅 368万,南山区,侨城馨苑,59974.0,368.0,1室1厅,61.36平米
16740,诚心出售。换房急售。白石洲旧改地段。,南山区,侨城豪苑二期,85402.0,320.0,1室1厅,37.47平米
16741,华侨城大两房 看高尔夫景 居住舒适 双面采光好房,南山区,侨城馨苑,66721.0,580.0,2室2厅,86.93平米
16742,侨城馨苑 1室1厅 380万,南山区,侨城馨苑,60032.0,380.0,1室1厅,63.3平米
16743,华侨城白石洲地铁口精装两房带车位，诚心出售,南山区,侨城豪苑二期,62690.0,475.0,2室2厅,75.77平米
16744,地铁口 祥祺花园精装修四房户型方正 满二年 红本在手,南山区,祥祺花园,61068.0,570.0,4室1厅,93.34平米
16745,侨城豪苑满五红本看世界之窗，税费少,南山区,侨城豪苑,59026.0,618.0,4室2厅,104.7平米
16746,中海深圳湾畔花园 3室2厅 1000万,南山区,中海深圳湾畔花园,98020.0,1000.0,3室2厅,102.02平米
16747,华侨城标准舒适62平一房一厅 中间楼层采光好,南山区,侨城馨苑,60781.0,380.0,1室1厅,62.52平米
16748,湾畔花园端头位置、南北西朝向，看双高尔夫全景！,南山区,中海深圳湾畔花园,100797.0,1380.0,4室2厅,136.91平米
16749,地铁口 深圳湾花园顶楼复式 一手业主 满五年红本在手,南山区,深圳湾花园,76842.0,1300.0,4室2厅,169.18平米
16750,中海深圳湾畔花园 3室2厅 780万,南山区,中海深圳湾畔花园,79471.0,780.0,3室2厅,98.15平米
16751,地铁口侨苑二期三房双卫，朝南户型，中高楼层，满五年,南山区,侨城豪苑二期,59995.0,600.0,3室2厅,100.01平米
16752,高楼层 高尔夫景观好 户型方正南北通 满五年业主急售,南山区,中海深圳湾畔花园,79665.0,588.0,2室2厅,73.81平米
16753,中海深圳湾畔花园 4室1厅 2000万,南山区,中海深圳湾畔花园,96689.0,2000.0,4室1厅,206.85平米
16754,复式带花园，精装，高层景观视野无遮挡,南山区,中海深圳湾畔花园,90507.0,1800.0,5室2厅,198.88平米
16755,侨城馨苑 1室2厅 630万,南山区,侨城馨苑,102623.0,630.0,1室2厅,61.39平米
16756,诚心卖—满五年-免个税！湾畔花园好户型-主卧很棒！,南山区,中海深圳湾畔花园,74062.0,850.0,3室2厅,114.77平米
16757,精装修两房。眼前一亮。诚心卖着急。满两年。欢迎品鉴,南山区,侨城豪苑,69427.0,530.0,2室2厅,76.34平米
16758,侨城馨院高楼层 精装修2房 拎包入住！,南山区,侨城馨苑,79615.0,512.0,2室1厅,64.31平米
16759,业主婚房-装修好-南北通透！满二年-赠送12平方-安静！,南山区,祥祺花园,61061.0,570.0,3室2厅,93.35平米
16760,侨城豪苑二期 2室2厅 520万,南山区,侨城豪苑二期,66925.0,520.0,2室2厅,77.7平米
16761,侨城豪苑 2室1厅 460万,南山区,侨城豪苑,70219.0,460.0,2室1厅,65.51平米
16762,地铁口湾畔花园三房朝南，高楼层，景观视野好，通风,南山区,中海深圳湾畔花园,78963.0,810.0,3室2厅,102.58平米
16763,诚心出售、满两年。急售换房。标准一房一厅,南山区,侨城豪苑二期,79531.0,298.0,1室1厅,37.47平米
16764,侨城馨苑 2室1厅 420万,南山区,侨城馨苑,64556.0,420.0,2室1厅,65.06平米
16765,侨城馨苑 1室1厅 700万,南山区,侨城馨苑,112758.0,700.0,1室1厅,62.08平米
16766,白石洲地铁口物业 精装修 满五唯一 红本在手,南山区,中海深圳湾畔花园,80246.0,810.0,3室2厅,100.94平米
16767,联发大楼 3室2厅 539万,南山区,联发大楼,66103.0,539.0,3室2厅,81.54平米
16768,联发大楼 3室2厅 539万,南山区,联发大楼,66103.0,539.0,3室2厅,81.54平米
16769,白石洲地铁口三房 祥祺 满二 端头位置 三面采光双阳台,南山区,祥祺花园,63529.0,610.0,3室2厅,96.02平米
16770,南山白石洲地铁口，沙河观景阁两房，诚心出售,南山区,沙河观景阁,69638.0,625.0,1室0厅,89.75平米
16771,白石洲地铁口楼梯房  中楼层大开间   总价低 使用率高,南山区,侨洲花园,65041.0,240.0,1室0厅,36.9平米
16772,深圳湾花园 5室2厅 1500万,南山区,深圳湾花园,64558.0,1500.0,5室2厅,232.35平米
16773,祥祺花园 3室2厅 560万,南山区,祥祺花园,58316.0,560.0,3室2厅,96.03平米
16774,地铁口，湾畔花园4+1房，高楼层，看海景，高尔夫景观,南山区,中海深圳湾畔花园,76442.0,1050.0,4室2厅,137.36平米
16775,侨城豪苑 2室2厅 510万,南山区,侨城豪苑,66571.0,510.0,2室2厅,76.61平米
16776,华侨城精装一房一厅 居住舒适安静可改2房 总价低,南山区,侨城馨苑,57380.0,360.0,1室1厅,62.74平米
16777,朝南观景 住家自己装修，送全套设施 后侧在新建,南山区,沙河观景阁,87349.0,310.0,1室0厅,35.49平米
16778,侨城尚寓大一房，精装修，拎包入住，舒适安静交通便利,南山区,沙河观景阁,79065.0,460.0,1室0厅,58.18平米
16779,高层视野 高尔夫景观 精装公寓 小资生活,南山区,沙河观景阁,76320.0,350.0,1室1厅,45.86平米
16780,高楼层 超好视野 山景高尔夫景 精装公寓 价格有空间,南山区,沙河观景阁,71349.0,320.0,1室1厅,44.85平米
16781,侨城尚寓大一房，精装修，拎包入住，舒适安静交通便利,南山区,沙河观景阁,78896.0,280.0,1室0厅,35.49平米
16782,白石洲地铁口 满五唯一 税费少 四房两厅 低密度小区,南山区,祥祺花园,62146.0,580.0,4室2厅,93.33平米
16783,侨城馨苑 1室1厅 385万,南山区,侨城馨苑,62673.0,385.0,1室1厅,61.43平米
16784,侨城豪苑.3房2厅2卫，户型方正，东南方向,南山区,侨城豪苑,65010.0,680.0,3室2厅,104.6平米
16785,侨城馨苑 2室1厅 520万,南山区,侨城馨苑,65114.0,520.0,2室1厅,79.86平米
16786,华侨城侨城馨苑 中间楼层 南北通透 诚意出售,南山区,侨城馨苑,59410.0,370.0,1室1厅,62.28平米
16787,华侨城精装1房2厅 居住舒适 安静 私密性强,南山区,侨城馨苑,61322.0,400.0,1室2厅,65.23平米
16788,华侨城精装一房一厅楼龄新高尔夫景观视野开阔,南山区,侨城馨苑,59413.0,380.0,1室1厅,63.96平米
16789,侨城馨苑  复试  可打通 一房本2套房   看高尔夫景观,南山区,侨城馨苑,105277.0,820.0,2室1厅,77.89平米
16790,侨洲花园 1室0厅 240万,南山区,侨洲花园,65041.0,240.0,1室0厅,36.9平米
16791,中海深圳湾畔花园 4室2厅 1200万,南山区,中海深圳湾畔花园,86989.0,1200.0,4室2厅,137.95平米
16792,园东花园 地铁口物业 满两年 自住精装修房诚意出售,福田区,园东花园,73560.0,710.0,3室2厅,96.52平米
16793,园岭新村 小四房诚意出售 地铁口物业,福田区,园岭新村,78961.0,620.0,4室1厅,78.52平米
16794,园岭本部+红岭未占用 精装35万 南北东三面采光有钥匙,福田区,园岭新村,84952.0,770.0,3室2厅,90.64平米
16795,满五年且唯一，红本在手，楼层适中，通风采光好,福田区,园岭新村,74726.0,688.0,3室2厅,92.07平米
16796,园岭中间安静位置，一楼大四房，前后可围花园，急售,福田区,园岭新村,80631.0,880.0,4室2厅,109.14平米
16797,圆龙园 3室1厅 1150万,福田区,圆龙园,90246.0,1150.0,3室1厅,127.43平米
16798,出则繁华   入则宁静的居住氛围,福田区,园中花园,77578.0,830.0,3室1厅,106.99平米
16799,园岭实验南北户型3房 高楼层 清爽装修。,福田区,园岭新村,73094.0,602.0,2室2厅,82.36平米
16800,今日新出;园东花园大三房，户型方正实用，紧急出售,福田区,园东花园,70452.0,680.0,3室1厅,96.52平米
16801,从未开火做饭的婚房出售，精装！,福田区,园中花园,76732.0,800.0,3室2厅,104.26平米
16802,园岭花园，片区少有的600万电梯三房！,福田区,园岭花园,62786.0,590.0,3室1厅,93.97平米
16803,园东花园 2室1厅 625万,福田区,园东花园,73956.0,625.0,2室1厅,84.51平米
16804,一手业主，红本在手，满十年，安静朝南向,福田区,园岭新村,74697.0,560.0,2室1厅,74.97平米
16805,园岭一楼临街铺位，红本在手满五年，紧急出售,福田区,园岭新村,77474.0,650.0,3室1厅,83.9平米
16806,外国语独栋大三房，东南看京基！,福田区,园岭新村,75510.0,670.0,3室1厅,88.73平米
16807,园东花园 三房两卫 精美装修 诚意急售,福田区,园东花园,76669.0,740.0,3室1厅,96.52平米
16808,圆龙园小区  看房有钥匙 业主诚心卖 价格可议,福田区,圆龙园,91720.0,875.0,3室2厅,95.4平米
16809,园岭本部，电梯房，次顶层，朝东无西晒！,福田区,荔湖花苑,76077.0,788.0,3室2厅,103.58平米
16810,园东花园三栋696户本户型仅三套，红本，满五年,福田区,园东花园,70574.0,625.0,2室1厅,88.56平米
16811,园岭新村 2室2厅 680万,福田区,园岭新村,80837.0,680.0,2室2厅,84.12平米
16812,园岭新村 3室2厅 650万,福田区,园岭新村,70961.0,650.0,3室2厅,91.6平米
16813,园东花园精致三房，红本在手，满五唯一，看房方便,福田区,园东花园,73560.0,710.0,3室2厅,96.52平米
16814,本部稀有精装三房，端头位置，园岭中点轴心位置！,福田区,园岭新村,88387.0,755.0,3室2厅,85.42平米
16815,园岭分部少户型在卖两房 楼下有停车场南向看荔枝公园,福田区,园岭新村,81744.0,630.0,2室2厅,77.07平米
16816,稀，豪庭放送，买两层送一层私家大花园，产权清晰,福田区,园岭新村,81533.0,1200.0,5室2厅,147.18平米
16817,园东花园 精装修 红本在手 原始三房 业主诚意出售,福田区,园东花园,73705.0,710.0,3室2厅,96.33平米
16818,园岭难得的一房一厅小户型，税费少红本在手，有匙即看,福田区,园岭新村,100000.0,392.0,1室1厅,39.2平米
16819,园东花园三房两卫大三房，红本在手底价急售，有匙即看,福田区,园东花园,69934.0,675.0,3室1厅,96.52平米
16820,三地铁物业 百变户型 复式阁楼 买一层送一层,福田区,嘉葆润金座,82481.0,290.0,2室1厅,35.16平米
16821,高楼层视野开阔景观房 采光好安静 满五红本在手,福田区,蜜园,67558.0,268.0,1室1厅,39.67平米
16822,地铁口物业中间楼层南向海景房总价低,福田区,祥云天都世纪大厦,56498.0,220.0,1室0厅,38.94平米
16823,地铁口物业，东南2房，业主诚心放卖，税费少,福田区,祥云天都世纪大厦,54730.0,438.0,2室1厅,80.03平米
16824,蜜园 2室2厅 390万,福田区,蜜园,64656.0,390.0,2室2厅,60.32平米
16825,嘉洲豪园方正三房 精装出售 自住看房约,福田区,嘉洲豪园,59677.0,580.0,3室2厅,97.19平米
16826,祥云天都精装大两房，满5唯一税少,福田区,祥云天都世纪大厦,55360.0,440.0,2室1厅,79.48平米
16827,大三房实用，满五年唯一，高楼层南向，视野棒！,福田区,新洲大厦,43734.0,402.0,3室1厅,91.92平米
16828,福田体育公园旁上沙地铁口，韵动家园一房一厅诚心出售,福田区,韵动家园,65916.0,275.0,1室1厅,41.72平米
16829,椰树花园 2室2厅 408万,福田区,椰树花园,52168.0,408.0,2室2厅,78.21平米
16830,祥云天都世纪大厦 1室0厅 188万,福田区,祥云天都世纪大厦,54955.0,188.0,1室0厅,34.21平米
16831,房子已经满五年！红本在手税费少，,福田区,蜜园,61345.0,365.0,2室1厅,59.5平米
16832,绿景花园二期 2室2厅 580万,福田区,绿景花园二期,79791.0,580.0,2室2厅,72.69平米
16833,绿景花园 4室2厅 720万,福田区,绿景花园,63887.0,720.0,4室2厅,112.7平米
16834,绿景花园南向5房，满五唯一，带花园，带车位复式房！,福田区,绿景花园,71672.0,1600.0,5室2厅,223.24平米
16835,韵动家园海景三房，地铁口物业，赠送露台和入户,福田区,韵动家园,63702.0,560.0,3室2厅,87.91平米
16836,新洲低总价2房，13年新小区，东向采光好，住家氛围好,福田区,嘉葆润金座,76697.0,365.0,2室1厅,47.59平米
16837,嘉洲富苑 小两房 业主诚心出售,福田区,嘉洲富苑,61834.0,255.0,2室1厅,41.24平米
16838,南溪新苑 2室1厅 450万,福田区,南溪新苑,57340.0,450.0,2室1厅,78.48平米
16839,蜜园 2室1厅 360万,福田区,蜜园,60535.0,360.0,2室1厅,59.47平米
16840,绿景花园 7号线沙尾站 满五唯一 红本 送私家花园,福田区,绿景花园,52898.0,1100.0,5室2厅,207.95平米
16841,安静南向看海景，满五红本税费少，随时看房,福田区,韵动家园,45936.0,191.0,1室0厅,41.58平米
16842,绿景中城天邑花园 2室1厅 440万,福田区,绿景中城天邑花园,81151.0,440.0,2室1厅,54.22平米
16843,绿景中城天邑，精致南向三房出售，户型方正车位1：1,福田区,绿景中城天邑花园,78245.0,770.0,3室2厅,98.41平米
16844,星河雅居 3室2厅 540万,福田区,星河雅居,52843.0,540.0,3室2厅,102.19平米
16845,蜜园 2室1厅 450万,福田区,蜜园,76130.0,450.0,2室1厅,59.11平米
16846,新洲苑 3室2厅 560万,福田区,新洲苑,53841.0,560.0,3室2厅,104.01平米
16847,嘉洲豪园精装2+1房 业主诚心出售,福田区,嘉洲豪园,53056.0,428.0,2室1厅,80.67平米
16848,祥云天都世纪大厦 2室1厅 320万,福田区,祥云天都世纪大厦,56378.0,320.0,2室1厅,56.76平米
16849,锦河苑 3室1厅 590万,福田区,锦河苑,62474.0,590.0,3室1厅,94.44平米
16850,新洲花园 3室2厅 450万,福田区,新洲花园,58095.0,450.0,3室2厅,77.46平米
16851,蜜园 2室1厅 385万,福田区,蜜园,66887.0,385.0,2室1厅,57.56平米
16852,韵动家园 2室1厅 305万,福田区,韵动家园,74318.0,305.0,2室1厅,41.04平米
16853,嘉洲富苑 2室1厅 265万,福田区,嘉洲富苑,64524.0,265.0,2室1厅,41.07平米
16854,南溪新苑 1室1厅 262万,福田区,南溪新苑,58016.0,262.0,1室1厅,45.16平米
16855,福田新洲:蜜园南向安静三房，满五唯一，花园社区。,福田区,蜜园,68154.0,550.0,3室1厅,80.7平米
16856,朗晴馨洲一房一厅户型方正价格便宜地铁口物业,福田区,朗晴馨洲,61109.0,225.0,1室1厅,36.82平米
16857,星河物业、正规3房、一手业主、红本在手、看房方便！,福田区,星河雅居,56758.0,580.0,3室2厅,102.19平米
16858,福田新洲绿景新美域南向3+1房满五唯一高层看花园安静,福田区,绿景花园二期,71912.0,830.0,3室2厅,115.42平米
16859,福田新洲13年新房 南向大阳台4房2卫 自住装修保养好,福田区,嘉葆润金座,87122.0,939.0,4室2厅,107.78平米
16860,双地铁口 南北通大4房2卫 2013年新小区,福田区,嘉葆润金座,77349.0,840.0,4室2厅,108.6平米
16861,北临购物公园，正规三房，通风采光好视野开阔花园社区,福田区,嘉洲豪园,58867.0,570.0,3室2厅,96.83平米
16862,业主诚卖福田新洲高层安静优雅住宅,福田区,蜜园,67541.0,268.0,1室1厅,39.68平米
16863,福田4.9米复式两房公寓，民水民电，70年产权,福田区,嘉葆润金座,85325.0,300.0,2室1厅,35.16平米
16864,福田区南向小两房，户型方向保养好，安静小区居住舒适,福田区,蜜园,62696.0,380.0,2室1厅,60.61平米
16865,朗晴馨洲 高层看好海景 新装修安静三房,福田区,朗晴馨洲,61700.0,530.0,3室2厅,85.9平米
16866,正规房子是2房，诚心卖，房子楼下就是公交站台。,福田区,嘉洲豪园,56027.0,430.0,3室2厅,76.75平米
16867,精装高层东向  高品质家私家电 宽阔空间 高赠送,福田区,嘉洲富苑,73910.0,700.0,2室2厅,94.71平米
16868,蜜园 1室0厅 200万,福田区,蜜园,58429.0,200.0,1室0厅,34.23平米
16869,韵动家园 南向安静1房 近地铁口车公庙,福田区,韵动家园,53817.0,275.0,1室1厅,51.1平米
16870,地铁物业，红本满五唯一，南向无遮挡，视野开阔,福田区,韵动家园,67683.0,595.0,3室2厅,87.91平米
16871,地铁口物业，祥云小两房，刚需精装拎包入住,福田区,祥云天都世纪大厦,56739.0,325.0,2室1厅,57.28平米
16872,正规三房，带保姆间，满五唯一，高层南向海景房,福田区,绿景花园二期,77287.0,900.0,3室2厅,116.45平米
16873,星河物业，业主自住！满5年免个税，住家安静便利！,福田区,星河雅居,55326.0,480.0,3室2厅,86.76平米
16874,嘉葆润金座 2室1厅 290万,福田区,嘉葆润金座,82200.0,290.0,2室1厅,35.28平米
16875,绿景物业  东南向3房  诚心出售,福田区,绿景新苑,56788.0,630.0,3室1厅,110.94平米
16876,南向，户型方正实用，结构好，住家精装修，通风采光好,福田区,绿景花园二期,78495.0,365.0,1室1厅,46.5平米
16877,嘉洲豪园 2室2厅 460万,福田区,嘉洲豪园,59826.0,460.0,2室2厅,76.89平米
16878,2013年次新房 奢华装修 诚心出售,福田区,嘉洲富苑,80869.0,790.0,3室2厅,97.69平米
16879,复式四房，看房有钥匙，朝南户型，2013年入伙小区。,福田区,嘉葆润金座,105298.0,638.0,4室1厅,60.59平米
16880,祥云天都世纪大厦 1室1厅 320万,福田区,祥云天都世纪大厦,64000.0,320.0,1室1厅,50平米
16881,新中苑 3室2厅 573万,福田区,新中苑,50044.0,573.0,3室2厅,114.5平米
16882,嘉洲豪园清新两房，业主诚心出售,福田区,嘉洲豪园,52146.0,435.0,2室2厅,83.42平米
16883,骏皇嘉园 2室1厅 455万,福田区,骏皇嘉园,68587.0,455.0,2室1厅,66.34平米
16884,房子已经满五年！红本在手税费少！房子装修漂亮,福田区,蜜园,62675.0,360.0,2室1厅,57.44平米
16885,福田新洲沙尾地铁口祥云天都世纪大厦 大两房 朝向好,福田区,祥云天都世纪大厦,54102.0,430.0,2室2厅,79.48平米
16886,福运来朝南向，三房两卫，双阳台，面积实用，车位足,福田区,福昌苑,64429.0,760.0,3室2厅,117.96平米
16887,骏皇嘉园 2室1厅 380万,福田区,骏皇嘉园,71322.0,380.0,2室1厅,53.28平米
16888,千年等一回   朝南三房  带大阳台  保养好  诚心出售,福田区,祥云天都世纪大厦,59064.0,580.0,3室1厅,98.2平米
16889,嘉葆润金座 4室1厅 700万,福田区,嘉葆润金座,85648.0,700.0,4室1厅,81.73平米
16890,韵动家园一房一厅，中间楼层满五年唯一住房只有契税,福田区,韵动家园,59732.0,240.0,1室1厅,40.18平米
16891,韵动家园  东向高层一房一厅   满五唯一,福田区,韵动家园,64196.0,265.0,1室1厅,41.28平米
16892,13年新楼盘 南北通三房两卫 车位足 高赠送,福田区,嘉洲富苑,70446.0,650.0,3室2厅,92.27平米
16893,金沙花园跃式五房 闹中取静  满两年,福田区,金沙花园,49168.0,850.0,5室2厅,172.88平米
16894,蜜园安静社区 两居室推荐 刚需客户一步到位,福田区,蜜园,57055.0,370.0,2室2厅,64.85平米
16895,福昌苑花园社区 三房两卫 满五唯一,福田区,福昌苑,65710.0,650.0,3室2厅,98.92平米
16896,花园小区 人车分流 南向3+1房 闹中取静,福田区,绿景花园二期,70417.0,820.0,3室2厅,116.45平米
16897,祥云天都世纪大厦 4室2厅 588万,福田区,祥云天都世纪大厦,59878.0,588.0,4室2厅,98.2平米
16898,地铁口物业，户型方正，满五唯一，红本在手,福田区,祥云天都世纪大厦,60537.0,580.0,4室2厅,95.81平米
16899,南溪新苑中高楼层两房 红本在手 满五年 唯一住宅,福田区,南溪新苑,57906.0,460.0,2室2厅,79.44平米
16900,嘉洲豪园大三房满十年交易费用低时间快，业主急卖,福田区,嘉洲豪园,65517.0,680.0,3室1厅,103.79平米
16901,韵动家园 2室1厅 370万,福田区,韵动家园,57624.0,370.0,2室1厅,64.21平米
16902,次新楼盘 自住装修好   满五年 诚心出售,福田区,嘉洲富苑,69138.0,638.0,3室2厅,92.28平米
16903,嘉洲豪园宜居大三房 大阳台 户型方正实用,福田区,嘉洲豪园,54736.0,530.0,3室2厅,96.83平米
16904,嘉葆润金座 2室1厅 430万,福田区,嘉葆润金座,89808.0,430.0,2室1厅,47.88平米
16905,地铁7号线楼上 单身公寓 诚心卖！,福田区,祥云天都世纪大厦,55115.0,215.0,1室0厅,39.01平米
16906,"韵动家园:南向大一房,地铁口楼下体育公园视野开阔满五",福田区,韵动家园,57201.0,255.0,1室1厅,44.58平米
